LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,C-ITS,LENGTH,UPDATEDATE
2333620621,2330354100,2330304700,3,107,0,-,동탄신리천로,0,0,0,60,0,0,0,0,374.2837317,20230519
2334116100,2330465400,2330013612,1,107,0,-,동학산1길,0,0,0,40,0,0,0,0,56.00230551,20230519
2333515528,2330351100,2330351101,4,107,0,-,동탄대로,0,0,0,60,0,0,0,0,164.1713742,20230519
2333521300,2330013500,2330239600,2,107,2,-,동탄치동천로,0,0,0,60,0,0,0,0,455.2138164,20230519
2334349101,2330215403,2330518601,2,107,0,-,동탄중앙로,0,0,0,60,0,0,0,0,180.0792852,20230519
2334054400,2330450900,2330451700,1,107,0,-,왕배산2길,0,0,0,30,0,0,0,0,48.45003,20230519
2333229800,2330094500,2330096200,1,107,0,-,동탄하나2길,0,0,0,40,0,0,0,0,99.21934505,20230519
2333184100,2330064900,2330065400,2,107,0,-,동탄솔빛로,0,0,0,30,0,0,0,0,398.017232,20230519
2334118200,2330150300,2330465700,3,107,0,-,삼성1로,0,0,0,60,0,0,0,0,85.07602891,20230519
2333230100,2330097200,2330095500,1,107,0,-,동탄하나2길,0,0,0,40,0,0,0,0,126.9048319,20230519
2333842801,2330362100,2330350801,1,107,0,-,동탄순환대로3길,0,0,0,40,0,0,0,0,119.1283314,20230519
2333812100,2330352400,2330352700,1,107,0,-,-,0,0,0,40,0,0,0,0,230.2130259,20230519
2333810703,2330351702,2330351703,1,107,0,-,동탄대로,0,0,0,40,0,0,0,0,121.7663263,20230519
2333841200,2330361500,2330350300,1,107,0,-,동탄순환대로2길,0,0,0,40,0,0,0,0,389.0310516,20230519
2333624101,2330281700,2330281701,3,107,0,-,동탄순환대로,0,0,0,60,0,0,0,0,340.6875428,20230519
2334015900,2330410700,2330410900,1,107,0,-,지산2길,0,0,0,40,0,0,0,0,145.1988149,20230519
2333240900,2330099900,2330102200,1,107,0,-,동탄하나1길,0,0,0,40,0,0,0,0,259.3166728,20230519
2334221800,2330206701,2330302501,1,107,0,-,동탄산단3길,0,0,0,30,0,0,0,0,393.3556728,20230519
2334235800,2330458500,2330458600,1,107,0,-,-,0,0,0,10,0,0,0,0,44.94210579,20230519
2333459903,2330350600,2330214700,3,106,0,317,동탄기흥로,0,0,0,60,0,0,0,0,168.9785678,20230519
